movieId,title,genres,ratings
4592,More American Graffiti,Comedy,3
4593,It's Pat,Comedy,1
4594,Regarding Henry,Drama,4
4595,Alien Contamination,Action|Horror|Sci-Fi,5
4596,"Amazing Transparent Man, The",Sci-Fi,3
4597,Love Affair,Comedy|Drama|Romance,3
4598,Scrooge,Drama|Fantasy|Musical,0
4599,Leap of Faith,Comedy|Drama,3
4600,"Gas, Food, Lodging",Drama|Romance,3
4601,In Cold Blood,Crime|Drama,4
4602,Campus Man,Comedy,1
4603,Yankee Doodle Dandy,Drama|Musical,4
4604,Ninja Scroll,Action|Adventure|Animation|Fantasy,4
4605,Knife in the Water,Drama,4
4606,Mobsters,Crime|Drama,2
4607,Out of Time,Crime|Drama|Thriller,3
4608,School of Rock,Comedy|Musical,4
4609,"Station Agent, The",Comedy|Drama,4
4610,Wonderland,Crime|Drama|Mystery|Thriller,4
4611,Bus 174,Crime|Documentary,4
4612,Mystic River,Crime|Drama|Mystery,4
4613,"House of the Dead, The",Action|Horror,1
4614,Intolerable Cruelty,Comedy|Romance,3
4615,Kill Bill: Vol. 1,Action|Crime|Thriller,4
4616,Runaway Jury,Drama|Thriller,4
4617,"Texas Chainsaw Massacre, The",Horror,2
4618,Pieces of April,Comedy|Drama,3
4619,Returner,Action|Adventure|Sci-Fi,2
4620,Sylvia,Drama|Romance,3
4621,Veronica Guerin,Crime|Drama|Thriller,3
4622,In the Cut,Crime|Drama|Mystery|Romance|Thriller,3
4623,Beyond Borders,Drama|Romance|War,3
4624,Radio,Drama,4
4625,Scary Movie 3,Comedy|Horror,2
4626,Brother Bear,Adventure|Animation|Children,3
4627,Elephant,Drama,4
4628,"Italian Job, The",Action|Comedy|Crime,4
4629,Sweet Sixteen,Drama,3
4630,Alien from L.A.,Sci-Fi,3
4631,Interstate 60,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,4
4632,"Eye, The",Thriller,3
4633,"Jolson Story, The",Musical,3
4634,You'll Never Get Rich,Comedy|Musical|Romance,3
4635,"Unvanquished, The",Drama,4
4636,"Cercle Rouge, Le",Crime|Thriller,4
4637,"Human Stain, The",Drama|Romance|Thriller,4
4638,Shattered Glass,Crime|Drama,3
4639,"Matrix Revolutions, The",Action|Adventure|Sci-Fi|Thriller|IMAX,3
4640,"Revolution Will Not Be Televised, The",Documentary,4
4641,Elf,Children|Comedy|Fantasy,4
4642,Billabong Odyssey,Documentary,4
4643,Gloomy Sunday,Drama|Romance,4
4644,Love Actually,Comedy|Drama|Romance,4
4645,Father of the Bride,Comedy,4
4646,My Architect: A Son's Journey,Documentary,4
4647,Looney Tunes: Back in Action,Action|Animation|Children|Fantasy,3
4648,Master and Commander: The Far Side of the World,Adventure|Drama|War,4
4649,Tupac: Resurrection,Documentary,4
4650,"Big Empty, The",Comedy|Mystery|Sci-Fi,3
4651,"Missing, The",Adventure|Thriller|Western,4
4652,"Cat in the Hat, The",Children|Comedy,2
4653,Gothika,Horror|Thriller,3
4654,21 Grams,Crime|Drama|Mystery|Romance|Thriller,4
4655,"Barbarian Invasions, The",Comedy|Crime|Drama|Mystery|Romance,4
4656,Bad Santa,Comedy|Crime,4
4657,"Haunted Mansion, The",Children|Comedy|Fantasy|Horror,3
4658,Timeline,Action|Adventure|Sci-Fi,2
4659,Damage,Drama,4
4660,OT: Our Town,Documentary,3
4661,Devil's Playground,Documentary,4
4662,Journeys with George,Documentary,3
4663,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller,4
4664,Dead of Night,Horror|Mystery,0
4665,"Dernier Combat, Le",Drama|Sci-Fi,4
4666,Desk Set,Comedy|Romance,4
4667,Europa,Drama|Thriller,4
4668,Final Analysis,Drama|Romance|Thriller,2
4669,"Freshman, The",Comedy|Crime,3
4670,Funny Games,Drama|Horror|Thriller,3
4671,Slacker,Comedy|Drama,3
4672,WarGames,Drama|Sci-Fi|Thriller,4
4673,Ordet,Drama,4
4674,Forbidden Games,Drama|War,3
4675,Jane Eyre,Drama|Romance,5
4676,"Tale of Two Cities, A",Drama,4
4677,"Passion of Joan of Arc, The",Drama,4
4678,Ben-Hur: A Tale of the Christ,Adventure|Drama|Romance,3
4679,"Cabinet of Dr. Caligari, The",Crime|Fantasy|Horror,4
4680,Gorky Park,Crime|Drama|Thriller,3
4681,The Great Train Robbery,Action|Adventure|Comedy|Crime|Drama,3
4682,Guarding Tess,Comedy|Drama,3
4683,Hannah and Her Sisters,Comedy|Drama|Romance,4
4684,"Hard Way, The",Action|Comedy,3
4685,Highlander II: The Quickening,Action|Sci-Fi,2
4686,Hoffa,Crime|Drama,3
4687,House of Cards,Drama,2
4688,Housesitter,Comedy|Romance,2
4689,Hudson Hawk,Action|Adventure|Comedy,3
4690,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,4
4691,Kindergarten Cop,Action|Comedy|Crime|Thriller,3
4692,King Ralph,Comedy,1
4693,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,4
4694,Last Tango in Paris,Drama|Romance,5
4695,Lorenzo's Oil,Drama,3
4696,"Lover, The",Drama|Romance,4
4697,Mr. Destiny,Comedy|Fantasy,3
4698,"Night of the Hunter, The",Drama|Film-Noir|Thriller,4
4699,Only the Lonely,Comedy|Romance,3
4700,Over the Top,Action|Drama,2
4701,Passenger 57,Action|Thriller,4
4702,Presumed Innocent,Crime|Drama|Thriller,4
4703,Project X,Comedy|Drama,3
4704,Proof,Comedy|Drama|Romance,0
4705,Battle Royale,Action|Drama|Horror|Thriller,4
4706,"Wedding Banquet, The",Comedy|Drama|Romance,4
4707,"Salo, or The 120 Days of Sodom",Drama,4
4708,"Midnight Clear, A",Drama|War,4
4709,Summer School,Comedy,3
4710,Silverado,Action|Western,3
4711,Quick Change,Comedy|Crime,4
4712,Radio Flyer,Drama,3
4713,"Real McCoy, The",Action|Crime|Drama|Thriller,4
4714,Revenge,Drama|Romance|Thriller,4
4715,"Secret of My Succe$s, The",Comedy|Romance,3
4716,Show Me Love,Drama|Romance,4
4717,Teen Wolf,Comedy|Fantasy,3
4718,High Heels,Comedy|Drama,4
4719,Things You Can Tell Just by Looking at Her,Drama|Romance,4
4720,To Live and Die in L.A.,Action|Crime|Drama|Thriller,2
4721,Trapped in Paradise,Comedy|Crime,2
4722,Wild at Heart,Crime|Drama|Mystery|Romance|Thriller,4
4723,"Witches, The",Children|Fantasy,3
4724,"Witches of Eastwick, The",Comedy|Fantasy|Horror|Thriller,3
4725,Year of the Dragon,Action|Crime|Drama,2
4726,Nothing to Lose,Action|Adventure|Comedy|Crime,4
4727,Flying Down to Rio,Comedy|Musical|Romance,3
4728,Follow the Fleet,Comedy|Musical|Romance,4
4729,"What's New, Pussycat",Comedy,4
4730,Mary of Scotland,Drama,3
4731,Roberta,Comedy|Musical|Romance,4
4732,Little Women,Drama,3
4733,Swing Time,Comedy|Musical|Romance,4
4734,"Public Enemy, The",Action|Crime|Drama,4
4735,"Midsummer Night's Dream, A",Comedy|Fantasy|Romance,3
4736,Life with Father,Comedy,3
4737,National Velvet,Children|Drama,4
4738,Jesus Christ Superstar,Drama|Musical,4
4739,Dark Victory,Drama|Romance,4
4740,Birdman of Alcatraz,Drama,4
4741,Aguirre: The Wrath of God,Adventure|Drama,4
4742,Beauty and the Beast,Drama|Fantasy,3
4743,"Birth of a Nation, The",Drama|War,2
4744,Juliet of the Spirits,Comedy|Drama|Fantasy|Romance,3
4745,Macbeth,Drama,4
4746,Red River,Action|Adventure|Western,4
4747,"Woman Under the Influence, A",Drama,5
4748,Stagecoach,Action|Drama|Romance|Western,4
4749,"Shot in the Dark, A",Comedy|Crime|Mystery,2
4750,"Navigator, The",Comedy,3
4751,"Court Jester, The",Adventure|Comedy|Musical,3
4752,Bullitt,Action|Crime|Drama|Thriller,4
4753,Jezebel,Drama,4
4754,"Hunchback of Notre Dame, The",Drama,3
4755,42nd Street,Drama|Musical|Romance,4
4756,That Touch of Mink,Comedy|Romance,4
4757,Sweet Dreams,Drama,3
4758,"Play It Again, Sam",Comedy|Romance,4
4759,Send Me No Flowers,Comedy|Romance,3
4760,Pygmalion,Comedy|Drama,3
4761,"Passage to India, A",Adventure|Drama,4
4762,Black Orpheus,Drama|Romance,4
4763,Amarcord,Comedy|Drama,4
4764,Hero,Action|Adventure|Drama,4
4765,Horse Feathers,Comedy,4
4766,Anna Karenina,Drama|Romance,3
4767,"Front Page, The",Comedy,4
4768,Rivers and Tides,Documentary,5
4769,Nausicaä of the Valley of the Wind,Adventure|Animation|Drama|Fantasy|Sci-Fi,4
4770,Doc Hollywood,Comedy|Romance,3
4771,Dragnet,Comedy|Crime|Drama,3
4772,Madhouse,Comedy,3
4773,1941,Comedy|War,3
4774,Foul Play,Comedy|Thriller,3
4775,Crime Story,Action|Crime|Drama,3
4776,Beyond the Clouds,Drama|Romance,3
4777,"Collector, The",Drama|Horror|Thriller,0
4778,Deep Red,Horror|Mystery|Thriller,3
4779,Diabolique,Horror|Mystery|Thriller,3
4780,Leprechaun,Comedy|Horror,2
4781,Wings of Honneamise,Animation|Drama|Sci-Fi|War,4
4782,Adam's Rib,Comedy|Romance,5
4783,King of Hearts,Comedy|Drama|War,5
4784,Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi,4
4785,Grass,Documentary,3
4786,Spring Forward,Drama,2
4787,Run,Action|Drama|Thriller,3
4788,"Summer Place, A",Drama,3
4789,"Night at the Opera, A",Comedy|Musical|Romance,4
4790,"Element of Crime, The",Drama|Thriller,4
4791,"Cooler, The",Comedy|Drama|Romance,4
4792,In America,Drama|Romance,4
4793,My Flesh and Blood,Documentary,4
4794,Honey,Drama|Romance,3
4795,"Last Samurai, The",Action|Adventure|Drama|War,4
4796,Big Fish,Drama|Fantasy|Romance,4
4797,Something's Gotta Give,Comedy|Drama|Romance,4
4798,Stuck on You,Comedy,3
4799,Girl with a Pearl Earring,Drama|Romance,4
4800,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,4
4801,Mona Lisa Smile,Drama|Romance,3
4802,Calendar Girls,Comedy,3
4803,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,5
4804,House of Sand and Fog,Drama,4
4805,Monster,Crime|Drama,4
4806,Cheaper by the Dozen,Children|Comedy,2
4807,Cold Mountain,Drama|Romance|War,3
4808,Paycheck,Action|Sci-Fi|Thriller,3
4809,Peter Pan,Action|Adventure|Children|Fantasy,3
4810,"Company, The",Drama|Musical,3
4811,Japanese Story,Drama,3
4812,Chasing Liberty,Comedy|Romance,4
4813,Aileen: Life and Death of a Serial Killer,Documentary,4
4814,Along Came Polly,Comedy|Romance,3
4815,Torque,Action|Crime,2
4816,Crimson Gold,Drama,3
4817,Osama,Drama,3
4818,"Great Gatsby, The",Drama,3
4819,Wuthering Heights,Drama|Romance,2
4820,Ship of Fools,Drama,3
4821,This Property is Condemned,Drama|Romance,4
4822,Jane Eyre,Drama,3
4823,Blame It on the Bellboy,Comedy,2
4824,Only the Strong,Action,3
4825,"Adventures of Ford Fairlane, The",Action|Comedy,3
4826,Beyond Re-Animator,Horror,3
4827,"Wind and the Lion, The",Adventure,3
4828,Mon Oncle,Comedy,4
4829,Dr. Jekyll and Mr. Hyde,Drama|Horror,4
4830,M. Hulot’s Holiday,Comedy,4
4831,People Will Talk,Comedy|Romance,3
4832,I Was a Male War Bride,Comedy|Romance,4
4833,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,3
4834,High Sierra,Crime|Drama|Film-Noir|Thriller,4
4835,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,4
4836,"Ox-Bow Incident, The",Drama|Western,4
4837,They Drive by Night,Drama,4
4838,Reefer Madness,Comedy|Drama,3
4839,D.O.A.,Drama|Film-Noir|Mystery,2
4840,Pumping Iron,Documentary,4
4841,Cool World,Animation|Comedy|Fantasy,3
4842,"Strada, La",Drama,4
4843,Ichi the Killer,Action|Comedy|Crime|Drama|Horror|Thriller,4
4844,"Boy and His Dog, A",Sci-Fi,4
4845,Ashes and Diamonds,Drama|War,4
4846,Intolerance: Love's Struggle Throughout the Ages,Drama,3
4847,Tormented,Horror|Thriller,1
4848,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,4
4849,Suriyothai,Action|Adventure|Drama|War,3
4850,Where the Day Takes You,Drama,4
4851,The Butterfly Effect,Drama|Sci-Fi|Thriller,4
4852,Win a Date with Tad Hamilton!,Comedy|Romance,3
4853,Touching the Void,Adventure|Documentary,4
4854,"Big Bounce, The",Comedy|Crime|Thriller,2
4855,"Perfect Score, The",Comedy|Crime,3
4856,You Got Served,Drama|Musical,2
4857,Latter Days,Comedy|Drama|Romance,3
4858,Barbershop 2: Back in Business,Comedy,2
4859,Catch That Kid,Action|Adventure|Children|Comedy|Crime,2
4860,Miracle,Drama,4
4861,An Amazing Couple,Comedy|Romance,4
4862,"Dreamers, The",Drama,4
4863,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,4
4864,"Hip Hop Witch, Da",Comedy|Horror|Thriller,1
4865,Thirteen,Drama,4
4866,Best Defense,Comedy|War,2
4867,50 First Dates,Comedy|Romance,4
4868,Welcome to Mooseport,Comedy,3
4869,Kitchen Stories,Comedy|Drama,4
4870,Monsieur Ibrahim,Drama,4
4871,Diary of a Country Priest,Drama,3
4872,"Thief of Bagdad, The",Action|Adventure|Fantasy,3
4873,The Diary of Anne Frank,Drama|War,4
4874,Allegro non troppo,Animation|Comedy|Fantasy|Musical,4
4875,Black Widow,Crime|Drama|Mystery|Thriller,2
4876,Herod's Law,Comedy|Crime|Mystery,3
4877,Flesh & Blood,Action|Adventure|Drama|War,3
4878,King Solomon's Mines,Adventure|Comedy,2
4879,Raw Deal,Action,3
4880,"Goodbye, Mr. Chips",Drama|Romance,4
4881,"Follow Me, Boys!",Comedy|Drama,0
4882,Against the Ropes,Comedy|Drama,2
4883,Confessions of a Teenage Drama Queen,Comedy,3
4884,EuroTrip,Adventure|Comedy,3
4885,"Passion of the Christ, The",Drama,3
4886,Club Dread,Comedy|Horror,2
4887,Dirty Dancing: Havana Nights,Romance,4
4888,Twisted,Thriller,3
4889,"Good bye, Lenin!",Comedy|Drama,4
4890,Hidalgo,Adventure|Drama,4
4891,Starsky & Hutch,Action|Comedy|Crime|Thriller,4
4892,"Reckoning, The",Crime|Drama,3
4893,Persona,Drama,4
4894,"Passion of Anna, The",Drama,3
4895,"Corbeau, Le",Crime|Drama|Thriller,4
4896,Pickup on South Street,Film-Noir,4
4897,"Damned, The",Drama|War,3
4898,Just One of the Guys,Comedy,3
4899,"Wrong Arm of the Law, The",Comedy|Crime,3
4900,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,4
4901,"Girl Next Door, The",Comedy|Romance,3
4902,Secret Window,Mystery|Thriller,4
4903,Spartan,Thriller,3
4904,Broken Wings,Drama,3
4905,Wilbur Wants to Kill Himself,Comedy|Drama|Romance,4
4906,Mad Dog and Glory,Comedy|Drama|Romance,3
4907,Peyton Place,Drama|Romance,3
4908,Dawn of the Dead,Action|Drama|Horror|Thriller,4
4909,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,4
4910,Taking Lives,Crime|Drama|Thriller,3
4911,Intermission,Comedy|Crime|Drama,4
4912,Jersey Girl,Comedy|Drama|Romance,3
4913,"Ladykillers, The",Comedy|Crime,3
4914,Never Die Alone,Crime|Drama|Thriller,3
4915,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2
4916,Dogville,Drama|Mystery|Thriller,4
4917,Ned Kelly,Drama,3
4918,Hellboy,Action|Adventure|Fantasy|Horror,4
4919,"Prince & Me, The",Comedy|Romance,3
4920,Walking Tall,Action,3
4921,"United States of Leland, The",Crime|Drama,3
4922,The Alamo,Drama|War|Western,4
4923,Ella Enchanted,Comedy|Fantasy|Romance,4
4924,"Whole Ten Yards, The",Action|Comedy|Crime,3
4925,I'm Not Scared,Drama|Mystery|Thriller,4
4926,"Ten Commandments, The",Adventure|Drama,4
4927,Dawn of the Dead,Action|Drama|Horror,4
4928,Prey for Rock & Roll,Drama|Musical,1
4929,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,2
4930,Cheaper by the Dozen,Comedy|Drama,3
4931,Scenes From a Marriage,Drama,4
4932,Munchies,Comedy|Horror,1
4933,Going in Style,Comedy|Drama,2
4934,After Hours,Comedy|Thriller,4
4935,Kill Bill: Vol. 2,Action|Drama|Thriller,4
4936,"Punisher, The",Action|Crime|Thriller,4
4937,Paper Clips,Documentary,3
4938,This So-Called Disaster,Documentary,3
4939,13 Going on 30,Comedy|Fantasy|Romance,3
4940,Man on Fire,Action|Crime|Drama|Mystery|Thriller,4
4941,Envy,Comedy,3
4942,Godsend,Drama|Horror|Thriller,2
4943,Laws of Attraction,Comedy|Romance,3
4944,Mean Girls,Comedy,4
4945,Van Helsing,Action|Adventure|Fantasy|Horror,3
4946,"Mudge Boy, The",Drama,3
4947,Breakin' All the Rules,Comedy|Romance,3
4948,Troy,Action|Adventure|Drama|War,4
4949,Carandiru,Crime|Drama,4
4950,Coffee and Cigarettes,Comedy|Drama,4
4951,Eye See You,Horror|Thriller,2
4952,Watch on the Rhine,Drama,4
4953,Enemy Mine,Adventure|Drama|Sci-Fi,4
4954,Enter the Dragon,Action|Crime,4
4955,Happy Together,Drama|Romance,5
4956,Henry & June,Drama,4
4957,Martin,Drama|Horror,4
4958,"Three Faces of Eve, The",Drama,4
4959,100 Girls,Comedy|Romance,3
4960,Fail-Safe,Drama|Thriller|War,4
4961,Paperhouse,Fantasy|Horror|Thriller,3
4962,Dobermann,Action|Crime,2
4963,Kwaidan,Horror,2
4964,28 Up,Documentary,4
4965,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,4
4966,Octopussy,Action|Adventure|Thriller,3
4967,Wit,Drama,4
4968,Never Say Never Again,Action|Adventure|Thriller,3
4969,Pride and Prejudice,Comedy|Drama|Romance,4
4970,"Fountainhead, The",Drama,3
4971,Woman of the Year,Comedy|Romance,4
4972,"Samouraï, Le",Crime|Drama|Thriller,4
4973,Oklahoma!,Musical|Romance|Western,5
4974,Desert Hearts,Drama,4
4975,Body Double,Mystery|Thriller,2
4976,Chaplin,Drama,3
4977,"Miracle Worker, The",Drama,4
4978,Monster in a Box,Comedy|Drama,4
4979,School Ties,Drama,3
4980,Raising Cain,Horror|Thriller,0
4981,Rose Red,Horror|Mystery|Thriller,3
4982,Noises Off...,Comedy,4
4983,Babylon 5: In the Beginning,Adventure|Sci-Fi,3
4984,Witchfinder General,Horror,2
4985,Versus,Action|Comedy|Fantasy|Horror,4
4986,Pride and Prejudice,Drama|Romance,4
4987,"China Syndrome, The",Drama|Thriller,4
4988,"Wages of Fear, The",Action|Adventure|Drama|Thriller,4
4989,Look Who's Talking Too,Comedy|Romance,2
4990,"Bells of St. Mary's, The",Drama,3
4991,"Delta Force, The",Action,2
4992,Pat and Mike,Comedy|Romance,4
4993,Animal Crackers,Comedy|Musical,4
4994,"He Said, She Said",Comedy|Drama|Romance,2
4995,Bedazzled,Comedy|Fantasy,2
4996,Cat People,Drama|Horror|Romance|Thriller,4
4997,Camelot,Drama|Musical|Romance,4
4998,"Lonely Guy, The",Comedy,3
4999,"Four Musketeers, The",Action|Adventure|Comedy|Romance,3
5000,Protocol,Comedy,3
5001,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,4
5002,Matinee,Comedy|Drama,3
5003,Baxter,Drama|Horror,0
5004,Explorers,Adventure|Children|Sci-Fi,3
5005,"Scent of Green Papaya, The",Drama,4
5006,Pierrot le fou,Crime|Drama,4
5007,Weekend,Drama,4
5008,Tuesdays with Morrie,Drama,3
5009,Alexander Nevsky,Action|Drama|War,4
5010,Jason and the Argonauts,Action|Adventure|Fantasy,4
5011,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,4
5012,Throne of Blood,Action|Drama|Thriller|War,4
5013,"Best of Youth, The",Drama,5
5014,Undercurrent,Film-Noir|Thriller,3
5015,"Bang, Bang, You're Dead",Drama,4
5016,Twister,Comedy,1
5017,Sniper,Action|Drama,3
5018,Genghis Blues,Documentary,3
5019,11'0901 - September 11,Drama,4
5020,"Parallax View, The",Thriller,0
5021,"Warriors, The",Action|Adventure|Crime|Thriller,4
5022,Babylon 5: A Call to Arms,Adventure|Sci-Fi,4
5023,Babylon 5: The River of Souls,Drama|Sci-Fi,4
5024,Babylon 5: Thirdspace,Drama|Sci-Fi,4
5025,True Stories,Comedy|Musical,5
5026,"Virgin Spring, The",Crime|Drama,4
5027,Mogambo,Adventure|Drama|Romance,3
5028,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,3
5029,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,3
5030,"Thin Man Goes Home, The",Comedy|Crime|Mystery,3
5031,Shadow of the Thin Man,Comedy|Crime|Mystery,3
5032,After the Thin Man,Comedy|Crime|Mystery|Romance,3
5033,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,3
5034,Love Crazy,Comedy,3
5035,Gunga Din,Adventure|Comedy|War,3
5036,Children of Dune,Fantasy|Sci-Fi,4
5037,Dune,Drama|Fantasy|Sci-Fi,5
5038,Lammbock,Comedy,4
5039,"Legend, The",Action|Comedy,4
5040,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,3
5041,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,3
5042,Notorious C.H.O.,Comedy,3
5043,The Plague of the Zombies,Horror,3
5044,I Walked with a Zombie,Drama|Horror,2
5045,Highway 61,Comedy,3
5046,How to Succeed in Business Without Really Trying,Comedy|Musical,4
5047,Pat Garrett and Billy the Kid,Western,4
5048,"Last Man on Earth, The",Drama|Horror|Sci-Fi,3
5049,"Duck, You Sucker",Action|Western,3
5050,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,3
5051,Ride the High Country,Adventure|Drama|Western,3
5052,Master of the Flying Guillotine,Action,4
5053,Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,3
5054,Gidget,Comedy,3
5055,Desperate Living,Comedy|Crime,3
5056,Stray Dog,Drama|Film-Noir|Thriller,3
5057,"Hidden Fortress, The",Action|Adventure,4
5058,High and Low,Crime|Drama|Film-Noir|Thriller,4
5059,"People Under the Stairs, The",Horror|Mystery|Thriller,4
5060,Dark Days,Documentary,4
5061,Zelig,Comedy,4
5062,Shame,Drama|War,4
5063,"Silence, The",Drama,4
5064,Winter Light,Drama,3
5065,Through a Glass Darkly,Drama,4
5066,The Magician,Drama,4
5067,"Killers, The",Crime|Film-Noir,4
5068,"Night of the Iguana, The",Drama|Thriller,3
5069,Nightbreed,Fantasy|Horror,2
5070,Ken Park,Drama,4
5071,Monterey Pop,Documentary|Musical,3
5072,"Bridge Too Far, A",Action|Drama|War,4
5073,Infernal Affairs,Crime|Drama|Thriller,5
5074,"Tale of Two Sisters, A",Drama|Horror|Mystery|Thriller,3
5075,Broadway Danny Rose,Comedy,5
5076,From Beyond,Horror|Sci-Fi,4
5077,Robot Jox,Sci-Fi,1
5078,Dolls,Horror,2
5079,Space Truckers,Comedy|Sci-Fi,2
5080,Death Race 2000,Action|Sci-Fi,4
5081,"Bucket Of Blood, A",Comedy|Horror,2
5082,Brigadoon,Fantasy|Musical|Romance,4
5083,"Power of One, The",Drama,4
5084,"Weather Underground, The",Documentary,4
5085,Kikujiro,Comedy|Drama,4
5086,"Spring, Summer, Fall, Winter... and Spring",Drama,4
5087,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,3
5088,"Getaway, The",Action|Crime|Drama|Thriller,4
5089,Dark Water,Drama|Horror|Mystery|Thriller,4
5090,"Thing Called Love, The",Comedy|Drama|Romance,4
5091,The Thief,Drama,4
5092,How to Steal a Million,Comedy|Crime|Romance,4
5093,"Stendhal Syndrome, The",Crime|Horror|Thriller,2
5094,Mean Streets,Crime|Drama,4
5095,Jack the Bear,Comedy|Drama,1
5096,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,4
5097,Hamburger Hill,Action|Drama|War,2
5098,Sweet Bird of Youth,Drama,3
5099,Frankenstein Unbound,Drama|Horror|Sci-Fi,3
5100,Shiri,Action|Drama|Romance|Thriller,3
5101,Bad Day at Black Rock,Drama|Thriller|Western,3
5102,In China They Eat Dogs,Action|Comedy,4
5103,Delta Force 2,Action|Adventure|Thriller|War,4
5104,Crossroads,Drama,3
5105,Seducing Doctor Lewis,Comedy,2
5106,Sunrise: A Song of Two Humans,Drama|Romance,4
5107,Shock Corridor,Drama,3
5108,Au revoir les enfants,Drama,4
5109,Pursuit of Happiness,Comedy|Romance,3
5110,Gladiator,Action|Drama,5
5111,Indestructible Man,Crime|Horror|Sci-Fi,0
5112,"Wasp Woman, The",Horror|Sci-Fi,0
5113,Attack of the Giant Leeches,Horror|Sci-Fi,2
5114,Dead or Alive: Hanzaisha,Action|Crime,4
5115,Lola Montès,Drama,3
5116,Charly,Drama|Sci-Fi,4
5117,Lust for Life,Drama,2
5118,"Dolce Vita, La",Drama,4
5119,Jin Roh: The Wolf Brigade,Animation|Fantasy|Thriller,4
5120,Rush,Crime|Drama,4
5121,Captain Blood,Action|Adventure|Romance,4
5122,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,3
5123,Educating Rita,Comedy|Drama,3
5124,Sansho the Bailiff,Drama,3
5125,Zazie dans le métro,Comedy,3
5126,"Americanization of Emily, The",Comedy|Drama|War,4
5127,Anne of the Thousand Days,Drama,4
5128,"Avventura, L'",Drama|Mystery|Romance,4
5129,Beyond the Valley of the Dolls,Comedy|Horror,3
5130,Hiroshima Mon Amour,Drama|Romance|War,4
5131,Ugetsu,Drama|Thriller,3
5132,"Day of the Jackal, The",Crime|Thriller,4
5133,Night of the Living Dead,Horror,4
5134,"Maltese Falcon, The",Mystery,4
5135,I Love You Again,Comedy|Drama,3
5136,Safety Last!,Action|Comedy|Romance,4
5137,While the City Sleeps,Drama|Film-Noir,0
5138,Little Murders,Comedy|Crime,5
5139,Viridiana,Comedy|Drama,4
5140,Masterminds,Action|Comedy|Thriller,4
5141,Lupin III: The Castle Of Cagliostro,Action|Adventure|Animation|Comedy|Crime|Mystery,3
5142,Arizona Dream,Comedy|Drama|Fantasy|Romance,5
5143,3 Women,Drama,4
5144,Grey Gardens,Documentary,3
5145,Purple Rain,Drama|Musical,3
5146,Point of No Return,Action|Thriller,4
5147,"Hairdresser's Husband, The",Comedy|Drama|Romance,4
5148,College,Comedy,3
5149,Mitchell,Action|Crime,1
5150,Used People,Comedy|Drama,3
5151,"Front Page, The",Comedy|Drama|Romance,3
5152,Dolls,Drama|Romance,4
5153,"Man Who Came to Dinner, The",Comedy,4
5154,Make Way for Tomorrow,Drama,3
5155,"Major and the Minor, The",Comedy|Romance,3
5156,"Caine Mutiny, The",Drama|War,4
5157,Black Narcissus,Drama,4
5158,Escape from Alcatraz,Drama|Thriller,4
5159,Oliver Twist,Adventure|Crime|Drama,4
5160,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,4
5161,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,3
5162,Raising Helen,Comedy|Drama|Romance,3
5163,Soul Plane,Comedy,4
5164,Baadasssss!,Drama,3
5165,Saved!,Comedy|Drama,4
5166,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,4
5167,Mindhunters,Action|Crime|Horror|Mystery|Thriller,3
5168,"Blind Swordsman: Zatoichi, The",Action|Comedy|Crime|Drama,4
5169,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,4
5170,Garfield: The Movie,Animation|Children|Comedy,3
5171,"Stepford Wives, The",Comedy|Fantasy|Thriller,2
